Kernel,C,Degree,Gamma,Coef0,Shrinking,Probability,Tol,MaxIter,Accuracy
rbf,3.891174417819924,4.218231865372399,0.001,1.0,0.0,0.2822382148939382,1e-06,888.277207825839,0.625
rbf,0.615703574861308,4.702438107852145,0.5887964699750919,1.0,1.0,1.0,1e-06,407.20704486626056,0.625
rbf,1.2285006058529602,1.9179661315503829,0.04039118769116899,0.6261216695019847,0.2712439981822359,0.6294943933188336,0.003350962629284285,572.7331234949884,0.6875
rbf,0.5217431122625527,4.173179089692527,0.2833294462287285,0.5385342130328103,0.051654389282445035,0.2594264318586257,0.0006031547077763179,606.6888103193103,0.625
rbf,0.5105047967520082,2.832769851608991,0.46859080774744344,0.7224235687875672,0.3129239068340818,0.09345080682125251,5.772999936839026e-05,405.65218970257564,0.625
rbf,0.16765890947894085,4.562302827234547,0.27284212844523736,0.01803354687565417,0.4234785119433673,0.03851089062177593,0.004654167152231088,407.16822161267356,0.625
rbf,8.920298439774953,2.093288595660834,0.001,1.0,0.8154047629243175,1.0,1e-06,664.0163520515994,0.703125
rbf,0.3566707537615982,4.2281906865462044,0.4581870200224347,0.2873100858130746,0.7649917946021836,0.23433897832975703,0.0065559393534003405,439.50204793265317,0.625
rbf,0.12045599193247328,2.672940089236588,0.3377089452353709,0.26441238462633276,0.4494016664403011,0.7872007657112237,0.009013137014129704,406.54321588880936,0.625
rbf,8.61604092967991,1.190024283375681,0.02700903711084212,0.48181834294875436,0.7869711599497,0.9726052662899105,0.006210556238423372,663.5436473550193,0.65625
rbf,0.1,2.0974380438211107,0.001,0.0,0.41622912758009367,0.0,0.01,581.9352227217643,0.625
rbf,1.282142359251811,4.683524819719814,0.2572598180080033,0.3860630165276919,0.8928309338570464,0.6746654379046664,0.006298094933423938,441.9632121728747,0.375
rbf,0.7802582029438714,3.404450075867915,0.26162960317207906,0.6820052985991195,0.9322778081273811,0.28285865021021694,0.001251352011459034,440.54623502679704,0.625
rbf,0.11358820384324958,3.8796316322513436,0.4877595926920388,0.7647662220464955,0.952389669588713,0.283959766797533,0.0021597377798187344,406.3638214882458,0.625
rbf,1.1471007838139653,2.9381576986432165,0.29476656062368,0.5558320867171918,0.15682239276948495,0.26935114479722877,0.003895148681481607,406.8852015736305,0.375
rbf,0.5172092744126693,4.402803128353018,0.06372422785785281,0.8185942741304622,0.8808542439512161,0.8929857325209789,0.007251306902127221,440.187798152063,0.640625
rbf,0.2741427404576405,3.496648701972712,0.20650162274854234,0.8134583493089422,0.24331319798525153,0.10250952440000993,0.008207293688441761,440.3155745723019,0.625
rbf,0.16772231250439107,4.706617467946212,0.38616529379195824,0.9631223547148167,0.3388674350276005,0.40323536429189144,0.009484786971580682,440.51483352745527,0.625
rbf,0.5136587361994328,3.61302233926714,0.6149184022318697,0.7869184576464412,0.39859218990936995,0.2508656213474627,0.006883156810311756,443.6406797710431,0.625
rbf,0.2756013179610388,4.9869918256777,0.4112569775000615,0.6439536849691974,0.007122110745787169,0.6099251993958675,0.009236116912801502,407.77017277896056,0.625
rbf,0.19787726763544183,3.5316346016508326,0.42824353784609265,0.5493881057386598,0.6589938019070639,0.034679604200814396,0.007245721985692495,409.18025212934225,0.625
rbf,8.903583578319878,2.1014591436641523,0.001,1.0,0.11368147475506586,1.0,1e-06,663.2776969009453,0.703125
rbf,0.15487933481527122,2.549036226392135,0.6358947343319704,0.8257719315702853,0.8714966911149385,0.558085563218422,0.0028760567208171205,404.7259982267984,0.625
rbf,9.373092296818895,1.7492938314665964,0.001,1.0,0.980298576769249,1.0,1e-06,662.8973621048449,0.71875
rbf,2.1066622688266037,2.9626216302608963,0.001,0.0,1.0,0.7515103329317538,0.01,723.654986194301,0.625
rbf,9.760098409062211,1.16693392621589,0.17227287179663028,0.30919605205758616,0.2788809489975075,0.7662971381268706,0.006453775220089771,662.2145624393781,0.40625
rbf,0.5300717468671544,4.402166823360622,0.8736597506308952,0.435834854619813,0.2691360626980288,0.6666078851452749,0.008599006625646714,409.72877645299053,0.625
rbf,0.5403028347280882,3.9272074434618167,0.8008734472212212,0.08321290531813674,0.8353582330027086,0.4622032711146745,0.004739889154798303,410.9936427253313,0.625
rbf,0.8798887197746103,2.6407764513838203,0.7709686119853925,0.8595628053707617,0.9806023337188318,0.296627392500465,0.00885567266693839,410.8290779291775,0.375
rbf,1.3489633367177973,1.775685637195294,0.001,1.0,0.2275666771740283,0.0,0.01,572.0884524838435,0.625
rbf,0.20432524753144465,4.0548391783867235,0.7115266047845371,0.9935559241594938,0.4761287730973526,0.42202222634527464,0.004710209973491303,408.5275016141185,0.625
rbf,0.9369860455791511,4.592322994881435,0.007014079450848107,0.10061469298121917,0.2215951970616732,0.7306702995623623,0.0076486379269776585,411.3810809917593,0.609375
rbf,0.4428352221863041,2.0017333833769717,0.30060401407217985,0.3405250637931896,0.09890793001169584,0.06017249058694918,0.006483189776951557,404.6224597994822,0.625
rbf,0.1,3.6577499670370126,1.0,0.0,0.0,0.7447674117266811,0.0048908605898074975,376.2580348447394,0.625
rbf,9.199558003877454,2.3631739945569565,0.5163030800108113,0.9339557289394854,0.6590369612125873,0.6714920980031542,0.007254819338899592,663.4763411027011,0.375
rbf,1.0585410676616176,4.99849418043318,0.1575273502425771,0.7967328024242073,0.2554369717069779,0.6157285531050984,0.0021848899222083186,410.01005394837483,0.5
rbf,0.1,4.09452210198853,0.24580911489293913,0.0,1.0,1.0,0.01,409.81891675113945,0.625
rbf,0.16960001563251062,3.522489445952708,0.06649604474243993,0.4836186777091126,0.0311410664124262,0.7295594526437238,0.002113839371375254,409.87274342233866,0.625
rbf,0.21072013489931815,4.0946996861559,0.07481388858165168,0.5408046131283163,0.1190244574489776,0.18030234033895898,0.0005572935526593246,377.2535718024901,0.625
rbf,0.1542527944343646,4.223108813546933,0.4194472507440622,0.44477777728482726,0.7935595607049468,0.211615227872194,0.005271678860776863,375.75031043778864,0.625
rbf,0.7310626999903411,3.9524960949119032,0.21414123761703754,0.033641704235299774,0.38462125777093525,0.9972820110988514,0.009250611104741732,376.8595598292016,0.625
rbf,0.3373324117319133,2.6148366141805717,0.6848652042997325,0.05196237495669176,0.05206979980097293,0.9836658191192229,0.007769455921520375,404.48319888956047,0.625
rbf,0.6786960714950465,3.61833089193553,0.04106831007490413,0.5761202030325697,0.8877605174702841,0.7470903015782939,0.005229421214778628,404.2433988361988,0.734375
rbf,8.530045015247696,1.5545570758781408,0.001,1.0,1.0,1.0,1e-06,662.707202579019,0.6875
rbf,0.8388849978814599,3.8070400481552524,0.44399109640928536,0.24033202193566516,0.667005683348408,0.057489636166078495,0.007213754250382416,404.2409842435703,0.375
rbf,0.4304895154709878,4.138234451549243,0.7230862665396085,0.34880962566331164,0.11212711785916685,0.9862984416515475,0.008905099861909497,374.66963896378076,0.625
rbf,1.8868976718199026,1.5958327150326892,0.0161486143812156,0.6780121940798377,0.4821968446078915,0.22963952661825915,0.00401994224605476,573.6256424385219,0.703125
rbf,0.23003463569512222,4.048367191095544,0.06525142141629063,0.4371228193168283,0.9969064394073178,0.239832809921258,0.002776546067102079,441.00267770046105,0.609375
rbf,0.1,4.134472434487214,0.21197385481631562,1.0,0.0,1.0,0.01,376.0891664293323,0.625
rbf,0.8795448092785165,2.005687111366632,0.05176686400764465,0.011799963195972873,0.7078703173469707,0.2057981935381703,0.0012428527992881981,574.648308639916,0.734375
rbf,0.7822700350598921,4.419935799717307,0.001,1.0,0.9809486678984964,1.0,1e-06,571.1480070335382,0.625
rbf,0.562338465067554,2.134298435861351,0.037144032500597536,0.28783376191281496,0.39801275647782286,0.5388217827487045,0.008099312287172806,574.546533112163,0.71875
rbf,1.3786352847267132,1.583071602814996,0.6588121641477422,0.9273503106588732,0.5686872645486077,0.35469244057172145,0.00949000090512516,574.970894160468,0.375
rbf,0.44203795143626057,1.3296920380201382,0.14859314841863133,0.9171529791795358,0.9650560319046584,0.7554445540913711,0.006823679185006579,404.4943506825467,0.609375
rbf,2.419961666460781,1.7225734964028843,0.08252692828599895,0.7417021187753603,0.7315990286032198,0.3307315286790894,0.0027015652872631212,573.0473840850906,0.53125
rbf,0.1,4.492083121383462,1.0,0.0,1.0,0.04400889262930226,1e-06,408.90825551539433,0.625
rbf,0.1085756465580709,2.594323479806894,0.5071648715901593,0.07932283624687742,0.06585466536918338,0.43710169048134684,0.003668974802981874,574.8051810772546,0.625
rbf,0.7399608751666994,3.1361007372136283,0.11268100094149243,0.2290659348853673,0.5988422757252545,0.7259396995822417,0.003505517518885812,403.3754142981356,0.734375
rbf,0.9548667432875527,4.047193407537226,0.19421988518133576,0.05138555739294903,0.2146351300292969,0.9326859558707384,0.004601614304999413,402.9038982551884,0.5
rbf,0.4934650727366464,1.3783934164106495,0.09500343283649178,0.27490539938650116,0.3568141258899661,0.2150906151742792,0.003291645247758067,403.20967501909536,0.625
rbf,1.1155116825958238,2.175793659529742,0.7558355321357957,0.7459404501517436,0.49760767691881935,0.12056533597224217,0.003220301834963701,402.3066182048125,0.375
rbf,0.2908077449966657,3.2076905823238104,0.14093456171210572,0.38526038792168393,0.41371273278362075,0.07234369326025836,0.004838613819099036,574.7820670841968,0.625
rbf,0.9128265900888071,2.6377910083803973,0.4385397282177371,0.4556082543462662,0.7922292175569391,0.6221313051511836,8.538150053309928e-05,404.16406399371095,0.375
rbf,0.391561774411734,1.3811139940131545,0.7131725371380594,0.519167786920349,0.7227637489277098,0.19993168494038593,0.008508362193848033,406.0418830441859,0.625
rbf,0.1,3.452720045088367,0.001,0.5680181992885085,0.7594259166493664,1.0,0.008834613478797838,403.71609972937205,0.625
rbf,1.5176408871908822,3.0917529805409445,0.1302323629626227,0.042609943842081055,0.2116103490412382,0.8098910401633429,0.003177374160267372,575.0988162953481,0.46875
rbf,1.2530670717539678,4.717505152834598,0.7513458451002396,0.8163108738603538,0.8175589289901629,0.3457735766569312,0.006489027309804342,375.18366831352114,0.375
rbf,0.1917121278046217,4.4420476988516855,0.9743049846721443,0.900877965879271,0.00853554359977371,0.5266159584260895,0.0024330605866809472,377.38571502105276,0.625
rbf,0.1,4.208047580192076,0.7962143506274515,0.5481174793057414,0.973323258870593,0.8834748272582483,0.004773831458236448,376.7457162429628,0.625
rbf,0.18264045646568938,4.851494769572438,0.5803101602548119,0.41424512025321225,0.18234065327782567,0.8097324025975499,0.004951926769384955,444.26475043066625,0.625
rbf,0.29984573350060306,3.4003761930264202,0.8184377972499475,0.608913492062542,0.4097452710956616,0.9091550455471745,0.0015368124078892784,405.3121251627904,0.625
rbf,0.114686267210402,1.1288079221478524,0.19337918968782886,0.43354647447501216,0.1608734157472228,0.1283264294897789,0.0029225347338518643,405.37647749536495,0.625
rbf,0.11051429084501052,4.713670507471752,0.821708790888837,0.4378770519355303,0.13359241733748517,0.9262574488832106,0.0014166781913827603,411.91364995984304,0.625
rbf,0.4620985493089549,1.8518448233056422,0.0838855372354103,0.40371190296615034,0.2455963667944212,0.9314313638873187,0.0057737897856158715,404.9804082745147,0.625
rbf,0.7195011915294877,2.4797105065800715,0.24250146862153263,0.4586148509905553,0.18402567499055233,0.08536109869488506,0.006499084994719886,573.2776861695767,0.59375
rbf,0.5592310289546343,2.7785680209049124,0.554158695906712,0.546556100565977,0.24267134637960752,0.645806863539016,0.007929585600522624,377.1877180179168,0.625
rbf,0.4368466348443062,3.28287524595978,0.6325210431501151,0.18960212287378764,0.07447462675256955,0.9619831493127965,0.0034548343365004065,378.24388365811313,0.625
rbf,1.3001381395879525,4.251082777714682,0.6245383154604185,0.65381365474239,0.046050479376208764,0.2942488130636911,0.007857524793711455,377.9425928740316,0.375
rbf,0.12647065129238508,1.8169604884279695,0.08735768370142245,0.2802919438454181,0.8046350749002847,0.6726732006391958,0.008697855872058463,574.6865099723334,0.625
rbf,0.1,4.165165659453419,0.8933281960145109,0.03978209829361038,0.017360004944432086,0.17820237808311198,0.01,443.08173726073363,0.625
rbf,0.17089091272106183,4.127093788955437,0.3701965221904166,0.5624440523201852,0.9101837958662363,0.21961077396826434,0.0036425747664508026,445.3442324858021,0.625
rbf,1.497305059389546,1.2702570763178715,0.01141884426306368,0.3133660686025097,0.7093430198305591,0.1494299595432349,0.0023755868249895917,573.9136100280878,0.75
rbf,0.5716608521352352,1.348016988362243,0.23321497077454942,0.40837364053624237,0.160182735709256,0.25964509515711043,0.00581678160396902,574.0322521200069,0.609375
rbf,0.37540954007922345,4.746483616581354,0.06572234483554466,0.7751435998067859,0.12048407426972174,0.7375260820461765,0.0047676235645560516,445.5593878872242,0.625
rbf,0.17600768082972654,1.0380682619534225,0.6277954195777835,0.5167441325149869,0.07689528863785622,0.9126411298102067,0.002388730711676272,403.71587233187364,0.625
rbf,0.2508028324234743,1.4611634023543458,0.9700470583931083,0.5157019347200928,0.39233791395742823,0.2568416424725066,0.005307041196212849,405.10164276707866,0.625
rbf,0.8894964037883736,4.140920853432782,0.7739838034492601,0.050830515022601164,0.7334557353597737,0.7313827936541006,0.0008980891507639437,444.4295702383695,0.375
rbf,0.3768340314249601,4.079887578831171,0.6417826014179226,0.7413352542904809,0.5820770457875866,0.9751838807043908,0.0037439630980562366,412.88573425062947,0.625
rbf,0.22102283184513136,2.0973894818342744,0.10191232515541712,0.07201866904375243,0.1733414757920092,0.8271641547978057,0.0028666096954427533,375.4643551106521,0.625
rbf,0.2601578547768028,2.8118133534441534,0.2109099265079352,0.17600416702247512,0.6734618617896361,0.9767731063751827,0.004985822373712993,374.5404119686068,0.625
rbf,0.1,3.502083064200668,0.001,0.0,0.4394750202927652,1.0,1e-06,375.6655220160031,0.625
rbf,0.7146545175389667,3.0680783408263648,0.667758799758926,0.07255563994981651,0.11936476396039197,0.5681503000985544,0.0007566991950997094,375.22934327685897,0.625
rbf,0.38755811045655,4.3458566477847675,0.04542956897916774,0.20508463681807965,0.6091708988555082,0.39206241289116484,0.009179454454875629,571.1024742951556,0.625
rbf,1.2170603184732243,3.9822505804745454,0.20257772673665686,0.18086540685155905,0.25490914396873954,0.8178526616581961,0.004284895823162609,412.7557148830537,0.390625
rbf,1.2404659321145752,2.2228463757257306,0.23481493493925146,0.8928033519275128,0.6699974530302285,0.6921039539293385,0.009503491691213124,374.53119177404284,0.375
rbf,1.0712379292065122,2.4055229807153937,0.007081321906410208,0.21820527735927286,0.816492772623224,0.8254327858246328,0.00513381895004347,573.5132409712021,0.671875
rbf,0.3322654303834447,3.755418793253323,0.001,1.0,1.0,1.0,1e-06,404.79373435058335,0.625
rbf,0.5796166827787439,1.581020039576594,0.018616246847642095,0.7046211653107592,0.4986640303383618,0.8144601202805425,0.007944950750250817,377.89403824926535,0.65625
rbf,0.6209698419797328,4.507990560607455,0.23888184952108032,0.987396973045492,0.37980522927565363,0.5929887021805257,0.006803264131282467,446.87196760264,0.625
rbf,0.2652669396212076,1.4082530252852035,0.08740340512401944,0.943432058628079,0.0168937767713373,0.5821683774488067,0.008554736764471303,377.32594868130985,0.609375
rbf,0.2229993074172681,2.3487247110103846,0.20268514949134833,0.2991273066149467,0.4594820780883244,0.4325079749833526,0.0008718925854332337,379.04028990899224,0.625
rbf,0.1345629072563088,1.453999783381112,0.24051036914316176,0.4487945496567872,0.7857696057921193,0.5932981084397289,0.009871899481895667,378.76334462350843,0.625
rbf,4.077999926141673,3.153822376357974,0.001,0.0,0.0,0.0,0.01,927.5047394348995,0.625
rbf,1.7768643486718043,1.2841056007691196,0.3552546557044616,0.798232242527205,0.6715104179781732,0.19441132739249056,0.005810755310898245,378.84829787477054,0.375
rbf,0.87252258370653,4.898006628820378,0.3446217875104982,0.9135063650607987,0.7773541559208931,0.11045989671538148,0.006721514792414667,446.02646947280385,0.375
rbf,1.0408384684595695,3.670997899953467,0.45306101120686265,0.7835546042828362,0.8780294465079871,0.9367827534120863,0.003683312569872763,448.1813970893128,0.375
rbf,0.14948617127517191,2.0825248374824707,0.29519578119535045,0.38685114107899954,0.8391663707386727,0.6056580468456216,0.001003228051390702,376.98177056700206,0.625
rbf,0.24160022869036146,3.4774834319707773,0.3095626466960844,0.6678709039143282,0.1758229689757359,0.029624218427185878,0.00802806918348228,608.5140851114005,0.625
rbf,0.6898635646191603,2.260528406358731,0.8934862323389486,0.1833761466589633,0.774033703968954,0.9533191199942576,0.001535745850427641,377.80376448492603,0.625
rbf,0.2451363546448061,4.463168629520085,0.7957486274800166,0.33756262061862485,0.26013342052053345,0.7385408475950366,0.006464941578417128,410.91158285028666,0.625
rbf,0.3284520982738779,1.1536208465701234,0.5483744918152085,0.06966293269090906,0.29262966762105724,0.1859902191039574,0.007411883990275474,377.9179004241835,0.625
rbf,0.6981769159248729,3.526284533316476,0.48447480629494455,0.7914412906329104,0.0014239956247756869,0.8731092854877162,0.0055570974746634305,446.4600722896877,0.625
rbf,2.9938244261632763,3.2475113811840073,0.14770000404105899,0.831103461334768,0.08016164728899211,0.8888486104695384,0.0077543841234669715,888.5814971688794,0.421875
rbf,0.2889585004612087,3.0105909011379146,0.19956478732778682,0.6692866146741135,0.828178551547062,0.736630441523532,0.005224228370505103,378.1931744061747,0.625
rbf,0.4229891251349336,2.4860831523553215,0.08341972403132439,0.8035260530184423,0.6530468693607708,0.9609413192970241,0.009875627084753135,571.3243639098592,0.640625
rbf,0.1756701298025865,2.074652136066773,0.09864651365354989,0.36553615699637765,0.43800680115482293,0.7763150551674729,0.00850774684781961,608.5050754230433,0.625
rbf,1.1231661236121222,1.8443415683916746,0.6347718509160593,0.0961023253344443,0.23078920203978603,0.23482676309212747,0.005716630237333408,609.1737234794466,0.375
rbf,0.472312963533319,1.5316631302886305,0.14058589288739037,0.6518735838272893,0.15924890862076413,0.9016988600920631,0.006472935345764387,579.4428923053664,0.59375
rbf,0.11522804074741129,2.7857363797127537,0.49058254397598305,0.5481868596059982,0.8856133041814402,0.8417270656877587,0.002258161063123559,405.9209052715857,0.625
rbf,0.2162569733717973,4.549525341186422,0.018267424444342508,0.8806431181603535,0.21003853678619022,0.4487579931373844,0.005202459976010819,443.8321646930136,0.625
rbf,5.32259599048308,3.4818694374688977,0.6069314282354514,0.976009996389088,0.17730087416775153,0.2888765980535388,0.009049428640794612,927.2472203454632,0.375
rbf,0.1,2.1775644436937895,0.001,0.0,0.0537270961286991,1.0,0.01,377.94394592318025,0.625
rbf,0.1,1.0,0.03799321457110102,1.0,1.0,1.0,0.01,436.25545907807765,0.625
rbf,0.12163356792976796,2.1747031481790335,0.7564410167862877,0.4925278194324433,0.38943051877139867,0.06428468152438993,0.00936253723306562,378.25620584507664,0.625
rbf,1.7922383284136625,2.0178966917970933,0.5735566946598327,0.07185674853942325,0.27834282763099294,0.2985448066972195,0.007757647688461035,573.9980574718796,0.375
rbf,0.3398016732663214,2.6736563789906,0.001,0.0,0.06091070492642718,1.0,0.006036775365550463,403.2308979472507,0.625
rbf,4.472035516754855,4.586455734533223,0.29015064139571406,0.2820306083323143,0.35237500336339167,0.39767387432473456,0.007227961117536765,888.7173281359368,0.375
rbf,0.8989614139214382,3.001774330432948,0.1462568065321223,0.6518929104838327,0.04448616216709256,0.0889160747316261,0.0013668371050776832,578.9717918610892,0.65625
rbf,0.6191379979674642,4.062280506931925,0.3072771986948982,0.0563753510159275,0.14248291435179683,0.31419989661927905,0.00487294977763269,578.9838956439222,0.625
rbf,0.6170074405043721,2.779035715037162,0.2545482052253049,0.11577174052539663,0.05420641243646662,0.6009074462026532,0.001722235866450772,607.5388238005083,0.609375
rbf,1.2870274200408898,1.851796215803255,0.043427025394965665,0.22058814806684124,0.738952989480768,0.04443665204321723,0.0035348148611061892,577.982443095815,0.671875
rbf,1.0664063653586495,3.409650808619623,0.38053255271843806,0.6145410407443864,0.34396891794232787,0.32769574810146873,0.005823815185718351,577.8563719548107,0.375
rbf,1.7461348753706063,1.4115461141547359,0.20277626649235528,0.7668628025646871,0.8512012417691185,0.7395908236046818,0.007352135424531756,578.4233876666602,0.375
rbf,0.1,3.693947021302597,1.0,0.0,0.0,1.0,1e-06,409.23774242849424,0.625
rbf,1.4792098665106874,1.3045123978020938,0.0769645029903803,0.44819759965169015,0.8036073838972847,0.07076697134308574,0.003726344937895812,573.5167293431459,0.578125
rbf,0.2355550811788646,2.7379616887700013,0.4519311681811069,0.26486006092594083,0.6828197444752628,0.5789450440360722,0.004316788188240643,446.203574187763,0.625
rbf,1.4146016428014572,2.0939818894842492,0.140097853522792,0.30966419012606994,0.45464070273985724,0.08204139053490167,0.0044065025451787915,579.3959038362239,0.453125
rbf,0.8686379737700454,3.482683054676685,0.09889435801698075,0.946652194059668,0.035174719205100624,0.33749621560439336,0.0072573146333023445,445.56143561116994,0.6875
rbf,0.2628599440183454,2.371216845968848,0.12953711148721922,0.609907036164408,0.7920131376627929,0.4378287475337631,0.0026559864511274283,573.9150985127693,0.625
rbf,0.7781911194214868,1.7883392506210378,0.11151767411358308,0.746420256892812,0.31271510919671586,0.058967949876974846,0.007352202870520183,445.6849389610255,0.71875
rbf,1.3119943792321498,1.1176464374166462,0.2172659321159169,0.5765891560885833,0.09643530025515479,0.1910505843155974,0.005356080795302678,445.9918667104193,0.375
rbf,1.316292436039186,2.1500007286261207,0.1758834664485434,0.029729851420345788,0.29997600830394455,0.7229797400193219,0.0034923702999013822,445.2674459685626,0.40625
rbf,0.10541874173210357,3.6701004283911964,0.3035945899402311,0.9377760396823653,0.6515297890010221,0.9620577947526491,0.0007293418778264172,377.06885654438435,0.625
rbf,0.16176108132482392,2.793150149111773,0.5550116432984094,0.37478888639377117,0.22344051863524228,0.672199335583062,0.0009119066787787359,444.98447118618117,0.625
rbf,0.7733370390020108,3.5507270930854324,0.08178502170662398,0.1386742919868229,0.39967100366580055,0.21013377887389673,0.008063177389172687,446.2374327760066,0.71875
rbf,0.23038606217065272,3.691229395816847,0.9037171446859734,0.8363319809135887,0.5369680484801932,0.3883845053292664,0.00933793460855986,445.66958966362216,0.625
rbf,8.7309855488907,2.4349465201634994,0.2431578952521459,0.9931368749692179,0.788572133572623,0.9104698397606703,0.009225223949187528,661.820904045249,0.375
rbf,1.1832634386766028,3.113617121316273,0.18648467256250986,0.12402765993257447,0.8764599773618965,0.04664853519193246,0.007878480001188494,445.65521220031474,0.40625
rbf,0.2760945864892713,3.561464445674814,0.9024085953229591,0.3114991658397658,0.029772713015090213,0.31170743901259856,0.004820539412940302,446.69596296392035,0.625
rbf,0.6143137318060922,2.0394224857065577,0.3631722328562843,0.7191551123720994,0.1270788186367826,0.3138558103951975,0.009193508236727944,446.1274510568749,0.625
rbf,0.1,3.188819014167731,0.001,0.49380950217429104,0.0,0.0,0.008281700956594308,579.4926735847583,0.625
rbf,0.18208834932536924,1.5127508521543884,0.4371279258293132,0.5182231875452833,0.6029599513621838,0.8689931389734001,0.007128243465986933,444.10679775655996,0.625
rbf,0.18808015283538365,2.404639974846504,0.24041492650877197,0.35114906454370076,0.3419063232261106,0.0511241045663815,0.0037664264850386727,444.19359144375005,0.625
rbf,0.38711902344281435,1.581106497611791,0.003375129450963572,0.9982119738639218,0.22251689609166725,0.5597214052526601,0.005575451292836368,445.51960358918063,0.625
rbf,0.3853943332920432,3.2915064664279514,0.12214763815968034,0.27617294001018533,0.08198144406065111,0.3838614899564422,0.0055571787448388706,446.35373343958094,0.609375
rbf,0.1145126333653691,3.9494473058471047,0.22471989027143766,0.595305823439133,0.766405989825945,0.7585432140451808,0.001484639484600058,607.9222013901152,0.625
rbf,0.15798396930700015,4.807911929077503,0.09680040556844297,0.13756815523340238,0.5269230013425871,0.4436371894553095,0.006332027210052458,447.21127101124677,0.625
rbf,0.48218612418213935,2.049204448964598,0.6204292068648829,0.7932277219439999,0.9340739325966058,0.5864391726588466,0.009965394558743861,442.88050914868234,0.625
rbf,0.6958703138579124,1.2240750715454825,0.9484619401631581,0.16645607823147757,0.4776251458412111,0.8779733865331424,0.008583578615739575,377.2244832754343,0.625
rbf,0.45796808173645354,2.890190366188916,0.1907304589452467,0.40965414186681437,0.11006961969942775,0.9927750989804632,0.005594040747726357,573.1562762378625,0.625
rbf,0.6006640890348897,2.4819343373265603,0.3995024919786677,0.8889800270656207,0.3004381837681811,0.12867926823435227,0.0039701565880608134,606.2072789885295,0.625
rbf,0.11611776441143123,3.3451180291718674,0.6127777915622566,0.09367313389433085,0.667687444624256,0.8512746000193735,0.009123449840007552,376.86571696793266,0.625
rbf,0.29962960612464884,1.007106414688454,0.14640812434257866,0.4037036409387529,0.5772520772404902,0.33866071860299973,0.0017477171692560883,577.693930013206,0.625
rbf,0.8221696921347306,1.9736175513154364,0.49157795617689665,0.22503997729714054,0.877278175295041,0.8073709032575065,0.003767593017570383,606.6551422692513,0.609375
rbf,0.2014442535429004,3.539169399409175,0.010070828919118566,0.059509533726027075,0.82993419474461,0.05005470941886525,0.004089253895009363,605.5061917793171,0.625
rbf,0.17508426235529156,3.2656293123690974,0.055633779116907374,0.639749663430724,0.3005288919538085,0.2681525187053898,0.009522553047766582,445.32765450943106,0.625
rbf,0.9158396540012871,3.2929338923324862,0.5759502933102381,0.4590734834776712,0.03775475697820507,0.5886341500108143,0.00715360002024532,605.5309800657969,0.375
rbf,1.4020487012270368,1.7867866224199904,0.04824263606188853,0.8923303760223711,0.37118036756663786,0.3493198540352589,0.009514831683077348,573.3630072202892,0.65625
rbf,0.26308809463318694,2.74356042706764,0.9546763849637163,0.5080715820156295,0.914281030460223,0.5630136665261156,0.004246903721159273,606.746059756448,0.625
rbf,0.4072809499864358,2.8585772769300206,0.8936270815152545,0.9588804953762431,0.9416778650103635,0.04172908818632304,0.0013202797790562123,444.88295155911635,0.625
rbf,0.1849740532354035,2.097941817229948,0.5746625859779273,0.048653491391110415,0.5988266916828776,0.20083737843346539,0.0032409635303317585,405.876099585219,0.625
rbf,0.43938734136280366,3.8447301523114423,0.46459407762982813,0.7424969214024645,0.9769829598881951,0.10040045506457373,0.002002744390280519,446.7337410484574,0.625
rbf,0.4613384378641614,3.5983221454741963,0.32573357169320294,0.8227882958920785,0.0012555179454578624,0.35449816492640795,0.0016806005552390726,376.3401717776319,0.625
rbf,0.6852404087262572,2.294295559871029,0.41602975882404253,0.5819245934524613,0.5926764785335896,0.14894542537568467,0.000788826111859919,607.3199901854955,0.625
rbf,0.7983824241052373,2.7192111625086146,0.4018066223417249,0.8623235380835513,0.01796822462278791,0.4117698080912364,0.0032382831080238358,444.1318178049483,0.609375
rbf,2.4172006744026513,2.398308216763183,0.001,0.0,0.26049231134506323,0.0,0.01,723.6799118418664,0.625
rbf,0.4080224908697252,1.126964609299959,0.0070989909176199925,0.9121871544262493,0.9424109633033236,0.7339738660837664,0.0005534360380091325,443.2038922980899,0.625
rbf,0.534653866787575,1.282248943034472,0.9813435300195921,0.467703510376285,0.21381213428643386,0.9747430353416591,0.009726365973995479,306.6714775531636,0.625
rbf,0.1030400189734979,3.063351754289984,0.005888802576087999,0.7132480125102127,0.8467523964595889,0.05475349284180964,0.0038906705949371197,446.379977080868,0.625
rbf,0.31469656437192783,1.8466766229842122,0.5573834311610685,0.08536993839354223,0.08391948136211547,0.46256051485139926,0.006277223706066925,578.1013569625159,0.625
rbf,0.5226459673711604,1.7688009983213444,0.9142467652943954,0.8817132940434266,0.8761553553361968,0.5274574873247956,0.009279500351634487,376.56589429090724,0.625
rbf,0.6248330361785157,2.2161900954316653,0.404961232951807,0.9616871825734624,0.9379074476733127,0.17222617516140448,0.009752806304599392,444.58850012806266,0.625
rbf,1.2881394134340682,1.3703905745879492,0.4024531066342128,0.28436138856175985,0.3265691513847805,0.5703506966932901,0.009391109215402378,376.29346965184595,0.375
rbf,0.16163619392315287,1.6937361956952968,0.6621169939200705,0.17110267465924256,0.9621254497732187,0.01132905725750466,0.00033455944798252917,445.6687248739585,0.625
